customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
83f9637e6d854cc33f1d1aeba1887d33a620d101b3f4d2c4f98df83a70bf71e4,1.0,1.0,ACTIVE,Regularly,48,51a103d7e91ed5152bea5e1d1b0d13363fae777addaf81779f92b250e563be45
84126ede66017a59512bd6ccb03e460faf3c827ee4834ca362628429c42ee8de,,,ACTIVE,NONE,38,73255015fc720a1b99201e025af3f155e1c396d5fe10a176fec0e268649bbaaa
84264feb45487d3404c865ece2c4d2c6c5b66473b759e90a346a070bb2e935a9,1.0,1.0,ACTIVE,Regularly,23,f9d26c2d4a52d83bc9d5c71783dc0f8a9bd265a8bebf1cea32176263fed94fd7
8437a97c60fc534042b778282a57778aaacfc3517902aac74f8388f6bb5648da,1.0,1.0,ACTIVE,Regularly,57,764f58925f15cb734fae5b381a438f6288f2f8945e13c45d2157cf93c3d9d911
843db95ff7baf836905a16a79c3c5160dd29f1123a5ae212550e0dd54f4922d4,1.0,1.0,ACTIVE,Regularly,45,0cde66edc4b45e1e44fc307c6a03e92a731ef416a00a796e0f7843b84ba33e75
84b1e6e355a6e4207005fe4b90c764b4ae35c97feb793e8b1d75d53787bfc278,,,ACTIVE,NONE,30,a3188c85aec696f76c9fa30e8cc09b0d8548e57953fb8e4026fd57f491512f1c
84bb289aa023dee547969162608e40eced72a3869638e4060be093f004f0731a,,,ACTIVE,NONE,35,a932ffa4a6d154a8c9f36fab22422e4c2dd6455fcf1e465e00e4542574e173e1
84c64ecc4a2e6aa5b5dcf2ec2c0a93c23b8bdf08c3214f01e6331a8486dc6fdf,,,ACTIVE,NONE,22,2e6c26f198febf403fa89c2b9ec3cd2badff76e333f7ff99c1c9958f319d3a29
8508ec5d4df317d4d6cf8df0a6a96cdfdf176a000a04a795c3520644ecf3c4af,,,ACTIVE,NONE,19,611623adbfff7caaa3e56a1dab6e0ff21866d8145370d28fb65a6964290e21a2
854cad904e5621ed68d8959fe0fd15edcb16afa410d0848caa3cfbd3e47478b3,1.0,1.0,ACTIVE,Regularly,67,ed3ef419fe6eac14fb561e42eb2da6f9ad0f3e9e5929f74cf58e4f8633544ec2
8554422b8cf206d500067564f46c97102668b6f9eaf002539419ea699b98693f,,,ACTIVE,NONE,24,8c28123649e066287881c89e81ff1e9b5bfed504109086ec8d22081a73b96d15
85729b8e57827512c30ff24ecc811400e381e5bf853fa68fbd1b9dac1af8daf6,1.0,1.0,ACTIVE,Regularly,67,47db973c43369005375c5ca09dc27ad436446207e87cad3a681b8f7594713007
859ff9c1affeb4f16afbcf0c8621d7ae64b3e3fcb28be5c22b6643c0b9f08da0,1.0,1.0,ACTIVE,Regularly,21,ef7472a72ab87de47a49a26302707fd212ffc780fd0d0e71fb99347f61c8468d
85adc56396e696925edf7b2cf8d6d95321248a8c3a92cecd0d2573d9448d1360,,,ACTIVE,NONE,51,1f8c219a08acbe534ccb9ab8801061609a76f0aa1b615aed422911989d41e11e
85e3855fb77cc69e61eb7f8498af54e13d9b26e32d5f420ccf6643e68a6c868c,,,ACTIVE,NONE,48,c677658476d37283b01b25e3492ac4693bdf77b343c80fc0e8018310d9f6a06c
85f8afa3b4d0759dbca5652da1f1158f7ddb2d573dc7c7d5625005c2b6202a6e,,,ACTIVE,NONE,23,2cfc3b818b73820baa1ca9e7b9c5be8159dd6c845bf9e8addc080442975d6e08
861d617c7fa0ebdd4042d00b46e3c021e6b091422ee876d0ffe11b462e94ceaf,1.0,1.0,ACTIVE,Regularly,49,a9f81c55f59ce717321de46dbd666d071796c721602a19f68ff6f83c1a9b162d
862035594bb6cdd456bf8e6eece56dcc71b95eeae3c53b31bbaede37fcb02a7d,1.0,1.0,ACTIVE,Regularly,59,5a7715b4b35be5fc4202a1c66196f3874252907dc3db4fa8150da727a2ddba07
86273c8d7deadc718cbd15e08ad7b304dba165927cf1a9ebd5e8628158e3d65c,1.0,1.0,ACTIVE,Regularly,51,28b5e5d24526a718effbe2f6aae86c2479344b3b239b52a194d8ca06bbd4a274
8663a30d28aac531d95956182302bf180368711f978445214cd49a1ffbfd98d3,1.0,1.0,ACTIVE,Regularly,24,59ab4ad85448b991c551c77241f641c1e75df75efdeb2a57cd73e9a0596f2494
86e2264f3eab5e6c981ce7718fe1a50146a5893baa2f92ae3b06da0ad22add12,1.0,1.0,ACTIVE,Regularly,55,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
86f02e871ae320df0a5129e1d45a1e7744ed7e7eb84179eb332292cf9d66ce78,1.0,1.0,ACTIVE,Regularly,35,649ba43e9d2cde9a0469fedcf165c22babe00e63ce814d9995a6d8495ad56281
8724466b4ec6e7860af744a7d0ed02f530b38dc075ca797b009f6e000cb32a68,,,ACTIVE,NONE,25,d276007e90c80514cdb0cceb03d2e0b7cdb22e5e8fc29e2b48d1e3d4cd41cfdd
873591a1d642b81eef6890dd50c59c3332f632b8f4ea0e402327b53d8b224cbe,1.0,1.0,ACTIVE,Regularly,50,88af3025d03a5218f81f4739fd092b4bf335018857bfa5587faf6451d5c445f6
87497d8db13635931c6b2545e4b58dd96cc6e0c7a34ef07844d8b573b4d650fb,1.0,1.0,ACTIVE,Regularly,31,b45a910cc75f49010715c37b13c4ea0162d75e1b7d818142f0902357ec66b711
875fc513dde6a1feb6eb60cf59e06a1216e6b6705a725fbb3f9158cefaded7b0,,,ACTIVE,NONE,,4c683e06d44e22d95ab59be17870ae67586a04bf9d9333a767ed54ce8a0c2469
8760a235be1ca902f240cc55a0cd975371fee97a1170fd3e6d5c31cef5c29fe6,,,ACTIVE,NONE,56,bc32aee12b91b7a3a4c99719e53d1af62adb63cf20ffd0183f0c5abf24233a9f
8773ccddedfd01ae37a6a2892e0948f4edc77d3ccbd6078f4340a226b1cfd1a1,1.0,1.0,ACTIVE,Regularly,32,5f16f810ffd020b07c671b4fa9e8e2bd06dc285845c5a9154727452dd15209e4
8779c5f49c63a6c0f36157bd16ac3e0e6bebc5a7ecef641724d09e24611db785,,,ACTIVE,NONE,17,6fef67933529dd446ed641ca24d7a70b441d977f0788cea823db740f60aabd82
877df66fe1af06c62d9cd607cca20405da91ed304ed1fffd52d92bc8d3831e26,,,ACTIVE,NONE,33,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
878dc8cd6dec863c77931c6495fa9ad218ddb8ebfa2c3e112f78d6b0d5bda368,1.0,1.0,ACTIVE,Regularly,47,7c8cf3e2d873bb3187c9c4b3f6bf501680446fa3fc7fe7b910ab7eabc15521ba
87d331526ff2d5efd4fa06e1c1175e4e3834431594b6f941b6135807a0f8079c,1.0,1.0,ACTIVE,Regularly,24,16aec9971c1e5827bffc7b5fde81e4272d6f7cc8fb0382e433bf4ef2a3483a07
87f54e37c38bbe9147a63fd76b40afe23204dc4c55fde506f1f5e7348f2fe77a,,,ACTIVE,NONE,30,ee820dddd1d687561d624d84360ad17916c2bca7d34da3b4d837671399f1aaa8
87fb978b9673333546636b93c1ca89f9f0fa46081f2865c93bf2bff042606160,,,ACTIVE,NONE,25,1c1b0fe9212dd17ce9c03f0f674787a6543780b8d1b66e786cf128775eec7d06
8817abc1686c22d65d4af00dc698c19801a884c60ed2ba572e19bd268bc4899d,,,ACTIVE,NONE,27,26d3da646b50b56a3b2eeba23abbdb39c02adc9f104b4b4b76d0b4ec20dbb6ba
88187f7c699b5cf58439647424bb581630f7d2a1d9a9282d215c6def5c632b42,1.0,1.0,ACTIVE,Regularly,23,51fec1f7c1e80a81802da3afde5819ea4c3220a5c7608ebbd7db15b0395bebe4
882f8701a55a14c2adde39d901dfbef6291648f810b2512ed09365853827f85e,,,ACTIVE,NONE,22,722ca1a82511501dc9d0c1601ba875044dc15f9c173c14e5cf42007d9272292e
88311576326e0ee63df87d743aa4c5b3cda7aaff189a35baf578f52d176a390d,1.0,1.0,ACTIVE,Regularly,26,05274a6e550d44bc518b86172dcf00a940a4fa39190902a58e75cf8399c5acec
8850b64c21661bde11ecc7b50e40952f57710a9bf9f129662e72be351cde24e1,,,ACTIVE,NONE,51,a4b73b571c925a4bc56726e7cde06eb137cb1adf10138ac69634ba2b31a96af7
8879a01a85c11545b7e3a510c3683c5ad8f54eb1b85e2b488fd851584e332517,,,ACTIVE,NONE,73,820255ec68d2d2ad4f7b9e2dec64f036c87171fca88a006d866401776664cc30
8895c940ce17eb6259bb326b21c860c886f98c578a3d9fb167195e85a34efbe2,1.0,1.0,ACTIVE,Regularly,28,b1bd8b73281f1f6a1b8cd6e996ee61e8c6eadd4730b75ed1046483dd2d1e631f
88d5da0b609c2fad13c403dc5149e80337549e997b72ef210c89a3d80177e107,,,ACTIVE,NONE,34,f7aae00354d08f6bf42c6cdb8c39995cea0501854e8c2b3836f0de2711376f6f
88ec8a386102564183b0542bcd606343093270ba46b4aba0e091f92d119beefa,,,ACTIVE,NONE,28,f22369a530504271b415c21380c92292d8956ec192b517cac42989800d50e473
890321f004542846939fee6db1ec33fd6322b7b9ddf24840b719651c0283ff59,,,ACTIVE,NONE,19,7e9e809073ca6dc68adca76dceb3bff58345efc61bfee54bc9a793f3379a0ce4
89064cf7f153174c2aa353cefd0f173d9d6d106749b05edf3a39d3cdefcd7a8a,1.0,1.0,ACTIVE,Regularly,24,cdf7703d5c5b5f016d76df90660e677d129fc0d2ffd397f23d15b2c14a5d7eab
89c18b8cc42e121f2124463a4f0b7a77d35b3683884625936a0501b1fb3e1c6d,,,ACTIVE,NONE,19,162b717fa2a626412128f59a60d9e2c6368b766ccec60448cefd100fdc807d2e
89fff0c0175f86772bc8d55a91ffefe2129a052bfeaf1c25860b186379b8634c,,,ACTIVE,NONE,29,a39979ee0cba86197633968cb37af3104b6d09ade0374d7f2ad6fad4b9aac7b7
8a030ac3e94083828928ad1002b27fd3e8a1e4f794343be0717d1bacd9e84e86,,,ACTIVE,NONE,30,06e77a023b145090dfd94419266f20239649b98a744978697d41b9a8c09b92c7
8a0f9a897ed2b625b8810f5d9ca2a225c6be2aad22de3808547497025388fc79,1.0,1.0,ACTIVE,Regularly,20,9709db68b8af18d0e3a536bfb64a6f9d7eb876f2dfb5b6b1ffe0c2fe56cd7cfa
8a1e0f223bc943648ec610864c5033e4ecc9485b7e10e50b9b6e3433a829c3a3,,,ACTIVE,NONE,21,8172c90e8fd7457fbac845b1f58d1cb1ab0d733c2cc2bf420f2ea3b1bc73fdf6
8a3e654101814986eb4b09430f01a88c32d964df7a6f854fbb62b46cee5045d8,1.0,1.0,ACTIVE,Regularly,32,9f3044800789cdc717dec767643f01985f28a540e16495ea569862859f46930b
8a61a06d8a68338c1f40086a62164d89c303f8ba2a30c5011061c631911ace90,1.0,1.0,ACTIVE,Regularly,45,27d4b661a0a9ed83c61513f71ffc5e0bd9c43e0ebf47ac3fb371b270112d830d
8a6945a6a05b2cf2ef87ff07f74f9f055bead76170c983a1576a96292961b13b,,,ACTIVE,NONE,40,854b06862565a6530448f92a7f5dd6672ef587cb824a81be44b183d264e8f597
8abbe7647dd7e25e320e3a4972fbf49b9692f7fd8fec14b1686c7699afa7b622,,,ACTIVE,NONE,23,8b928beefb8297873b4854994e6c17b0f54d4a6f4db5b146fd7c9a712837f38e
8ae75953edf5816fd91d497ed3e91ccec8916816025ed42132022cd0c50091a7,,,ACTIVE,NONE,52,9dc8a07c72af3cd2b63e9ef0f1b48222fe5af36f5ff87823e89feb61f1b046b6
8b3017ee10155db4a2ba2d69712e7d9e516e68e1af10d757cd8206c2f8505d17,1.0,1.0,ACTIVE,Regularly,20,86d59df3927acd1c12faade926c84dfcb378d2109d62acc21a9ba609f8b11184
8b50c38cd7dee014e13926e1854f762605ff91ba8213aa96ae96fc569643d0f0,,,ACTIVE,NONE,25,428232e8fbc8093dd4d3c7ebc931b09a2758695dfff96f411fe9095385c8712d
8b83e8c80e7a5cce66c12d2b305219d01d8a5dce98ecec88ef204549c9605435,,,ACTIVE,NONE,18,91aa8c64e93ad580c0cf318b7a830ac0607a6209b84f6dcf23c490c8e8324f2d
8bae3a8a40c9dedf2a13d92219c73214079377a1a8838cf52c47790aaa67e562,,,ACTIVE,NONE,31,63e5af02d1bcdaac54a45f68411a98c6e7f94dd45ca26a1c53a529d7160ee8a2
8bb076983a45dad7f32df373c0983f33140431b316167803abfe62a2f21805ed,1.0,1.0,ACTIVE,Regularly,22,096d337f16f3e049cb0353a5edddca93d3b64ab262b75684cb45b096bcfc68e5
8bd4953eaedd933678ce5bc564ed702e56c21ca9e3c0649fa7e70c8a84c3f6ac,,,ACTIVE,NONE,24,683047c3b9d184a8baaead17c74536316f770dc8baeee72c64d33980629f73c4
8bebb5e2402ab4ac733ca557e76521975dbbe0dc8378a791d70c0c54a8d9eb1a,1.0,1.0,ACTIVE,Regularly,31,ae4fbb6ad3ca268ca5c385d6fbe324140366bd713e781266dea211e9a0030d58
8bfef853ee3a80efe6806ce0087e7c7e4558861ee4f27343108b8628ba88f178,,,ACTIVE,NONE,30,abfe8341061e6667387053c28363a9a6959cc5ca77fdaead7e551a7cad9fec9a
8c3f2a57b041181aa7c6b079937758d7758e186151c759e099cc8c530a6bfabf,,,ACTIVE,NONE,20,89d765e7dc9f677e8dd9756248c6225d0530255b1f14561535ba904a7792f60b
8c4072b08d097c21361f46ae3eec71dbfd7ba40fdcc0009cc96a9b55ae52e8a8,,,ACTIVE,NONE,21,250b871ccc7d8f3048796a50433ab2f95e36dd3dfdd219412a449de75ffb9521
8c74d272649d7a4ffcdfa6e0f9f5ec41e09fd9c82fd12634a83d172031b4ea44,1.0,1.0,ACTIVE,Regularly,27,e8680727a4e203a2866d497be4a215feb50286fdc1da756c114d4a232c670f93
8c8b2f4a3b4efd83a1d0984ccefc3296679eb16c1cf7628752ec114c956a3e86,1.0,1.0,ACTIVE,Regularly,54,48369e89c1b19c944b5992cc68722ef3f201ec2a6a88891e9c4b7e8c51edc645
8ca421c890e76ab427749de3f0beed1e4e573bbf6da6266254526c9bb2735114,,,ACTIVE,NONE,32,8f24fb9108103a6d6d6b3cb6b3080d60cd649d844a298502daf3be38d6f6a93c
8cd31ae95e7f9027c482486e2e05d44e02a896da087b501ff8fa2dbc33060d22,1.0,1.0,ACTIVE,Regularly,38,555a252a36f281de7cb0e3f19f07eeb785f49586d6980d53e1800c16e8a31c40
8cf285ff8308f0dcd63a4b16227fe6affbb3f9f7db74a653aacbb47b416667d5,1.0,1.0,ACTIVE,Regularly,25,00f4cf4e2050a597023a3ee0d1ae9b32441f96bd209e3df8440ecdc4a86254e8
8d19ccbaf17c64ea41baa84c84edb8ee12ea216362e2b45af111d1ce11be4848,,,ACTIVE,NONE,30,72ac70300eaee4d7f3d3535de0726a6245750add4eab2fd0911c6ae526ac8bd3
8d2cb451e32dbd34fdf897cd70aae12c547dde933926bc3452302a1eeca3504c,1.0,1.0,ACTIVE,Regularly,33,ab37f332a2b1e1149331d8d2f3d65bf3cfe7b43ec22ef11910153456c01452a7
8d492227cf81ee6525cd96e89628a969d8f0d83a16bf84059ed01590de813e78,1.0,1.0,ACTIVE,Regularly,32,d9b05ccc934591f218d599cf1f56ff70b3d1d915a1c98c20b668b69daf604907
8d843a0536f2ba98b768003cf4edf9ab1a2a31f17d89961b10c6cbcd31b737a1,,,ACTIVE,NONE,56,74b4022e62fa20067bf070c8f826d684c755629811223456895dffbd48525fa2
8df8b29f686bae353eb54100791fa427bf43a38fc04c6f318a4364c4b94218be,,,ACTIVE,NONE,21,76dd66e897ba55a28d8562d91a1f807b0e032c9c795b3962e3fdcd9bf8a4cfe5
8e67eedf1da92abc5e25392fcef551ac03a2937692f60b0fffdd0825690154ef,1.0,1.0,ACTIVE,Regularly,23,f5b8f4290c979f68303a4e2ece5420328d1cf09b7e58ed1c45c982ee27a3a9d2
8e722572a1ab156e5e77b733767316273800726f5ad0733d2adaf2d6740b6d28,,,ACTIVE,NONE,24,465ea22807bcb7af1b4859720218bf4b350a61b36872bd7428625509c0876237
8e7cea234d8a336350de6954172d658c07dd8a28d9d1803b2face556d6bf36c9,,,ACTIVE,NONE,21,25c0523ad54670cd8dc7dbeaa6bae4c175962adf502f3af9c18452978232aa14
8e92b3abe8f8a800cc8c6be88e40665eb419d8071ac4ce9ea62950d94bee4547,,,ACTIVE,NONE,23,49617a23998b7107337152b6e15d791e3d020cec86cf9175c03f76d16d613008
8eab8105c90b1d4ffc915487a7b3b9868e441866a5b6551fd3c4a2f1ed81f018,1.0,1.0,ACTIVE,Regularly,61,f5884551c778d1cf8a17c786dbfad88c0cecb57a583cc2732fdeca894f1a11ce
8ec2868b3ebb94aa71ee5f5edc0bb7d310582430d37701217164271aea39ed29,1.0,1.0,ACTIVE,Regularly,73,6e5ea979de88ee1be22dd62b59cfa5544d48b71b50b4461d8f3077e52e621c6e
8eda649cbd16b36f167b9109fd5d01a91bbf71532c8855b990ae2e836922b846,,,ACTIVE,NONE,26,8f0e835e0d3827d92ef2853c294e4f98075bd9065fc35572b623e06631638e41
8f3aa12d39e956711a5469ff150d6cc557af7d8a737b5450ca28e313d59df5ed,1.0,1.0,ACTIVE,Regularly,51,8b1c08e9a43f059da20a103a451f6b4419426a5cf3ed3f10434598d214ec07a9
8f664e45ffeb118bbf9ecee4f46bf0bf3a8854e45c6acf2332d358c3470399b9,,,ACTIVE,NONE,56,ad7d83c9621d53717429dac2d92e00e7d4e307e4eb236615f4a0aef394c71901
8f69683de07f5c3feba9ce72f325bc63b7507febc8195ac18d77b82c05228335,,,ACTIVE,NONE,56,884c8cd0ef9dda48b4df1d3bb112be51cb73882b79547df4955468bc9116f035
8f7e7cc53024d3869dbe54dca06d7880a26552f33f20b00832550d32c09a3573,,,ACTIVE,NONE,26,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
8fa213ec6299a8075a6e01516f4f6d57075dba670fef6fc85b8ec91e2fbea3b2,,,ACTIVE,NONE,27,ce8697d886e05036cae122b8d46fd49ed9b03a7749e61a5c92cab062e215993b
8fb77080492c651592aa56ffaebff6331f0e49eaa7a4b94032a93948f9f4e07b,1.0,1.0,ACTIVE,Regularly,20,37156cbd539a774651b94be61baff11e21ffbdcb80b8abb0be9c7300a40c4727
8fc2350a5e1ef0b3c518ccc474b015a3078bebbfaf4bff36768ae9cfedd3a913,1.0,1.0,ACTIVE,Regularly,55,52bd195aa5aabaaa86740f66a11bcd221b5e7235bbadf369cdf680576bd9272b
8fc36b4761fda0e0f1c26bd03459ad5242967b6e0b1d4b9ca5f0847cbb65d90e,,,ACTIVE,NONE,52,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
8fcac031d51381831207cfddb7af3ab802bc21f67acabec81a5e3286882ee30b,,,ACTIVE,NONE,20,3534897119c4a2163dab935ea12934582e1135a3558bcd1e4f2dc8af478b2063
8fe375f66e3462ce52ae61e9c75f79254c1d2f2b14b1ea78a32fcba6b1291c68,,,ACTIVE,NONE,31,a5ca21aefc3cf90afd9b09faf3b0f8f3c423d4f1cfb4c2e33a1b86770e426fa8
8ff6e00c5ee24c0153e4a92bfc58d3e6cdf163595c52cd55dbe05a7e42e33b26,,,ACTIVE,NONE,21,9a7056547246eb6eff550dac21f67f64220b17bd60e7382fd25654ff5a16eaf2
900c22ef439a0d281eba045f2a8cd1fac11842598b3a9d6072ebe174a9e55ad8,1.0,1.0,ACTIVE,Regularly,23,815534c503f1dd060475fc3f7f1184002d072e3c2702098d3ff882a731e33190
901209fa4e843b6af154fb9afaa2970b9445aa86de83b375a3a60c4cf1b0812e,,,ACTIVE,NONE,32,5389d7807d6244fa2395c5fd8008f9323c32f2d04dc96baf9b818cf7885670a1
90381e11dae742013a64d54d7b596c83a9f8d4576a9f7ae2a67e188b88119d63,1.0,1.0,ACTIVE,Regularly,24,7f97e79d4fc63809c8cef47669d50d762a9b3b86a18f141cec5f3b47209ad721
9038f64581365fe484afb4a2d720a69a763d0d3b7a74a26aac89ea2a6ae71103,1.0,1.0,ACTIVE,Regularly,54,a9bbbc6a649de72e965d5c7b5290e60585c4e84f982f5762f738e6e2aa31c4c2
90411d84396334d0f43122b17db8ee4c2dfa073b1960d3c72d18a4330e11934e,1.0,1.0,ACTIVE,Regularly,27,0aaa29d3a9ba7210c084724f3e3f5c49f8e4d9ac0484609d46c4592a3c1a2745
908c7a3c894b5172172c5e261150c7d963964311cc4f2d3ca15830e0802a0c95,1.0,1.0,ACTIVE,Regularly,40,b8542d5bf2c901bc852606a908ebb4cf5c0a81f95f454fcf31c9d1f08dac4065
90b4bd76c63e1046df080ac54f4eb2268085ff7ab8ea5e1169b4b5431d0d0b74,,,ACTIVE,NONE,21,9bd49ea35063faa077a5fbc0de30d5ced336deacfca75d02348f42f5b94f15a6
90c62b0d71da274541cd81d7223aa15dc6b3f7c24ef62789275486d832d7a918,,,ACTIVE,NONE,34,19dfb036ab494144e14497c3ed732d6aaf9f4ad81b0f5ff46a77cc08bb9f3995
910002842a5f007dc0e3aff717196640290a39788cdbabae78f95b94b8f90dba,,,ACTIVE,NONE,29,ca42260e48cee66f5d02ccf45a3adc46db75833d976b1b8346ff38c97a7853b4
91042c6faaae4aeb3fdc08e6df80722a44923742afc50d9f0261f252c14786f5,1.0,1.0,ACTIVE,Regularly,56,2f1afef3405d1c902bd19a28f4c46225ba237282b70e035f9934451afcce55b6
91068907eecd8193161b46800cb4234642f986f5f91d06aa54b3daa9f0acba86,1.0,1.0,ACTIVE,Regularly,40,ee78beafe4b86b424ae666fe46dc671a8e424e1950834d21f02ef08d21ec16e5
911612a8fa0f8fae8c251b7e37872b30fd494e70938d3945e4c9ea478634bbc0,1.0,1.0,ACTIVE,Regularly,41,bf9564fa4c0b87ecece99bfd74d8140f9fd541b4617b34ac65d03df62eb7a3b9
913662efd922c352da45819ee28c042cb543f21f8034691d33dd1b0f61948ece,,,ACTIVE,NONE,43,4a083250337f645ef022b65ab0c2043152aabc4ad299b11c0c5e956e0e5d219a
9146dab6b549a256d1c948c37166804f0ffb2bc802b75657047a37ce9dda8d94,1.0,1.0,ACTIVE,Regularly,54,483bff87eeaa614008de70b0a56edefb57e4b2aa517b049eaca64b2966446674
9181c5f5c0235dd3d5cd294d343cbc2ff6561ba9207f658c08bd96f2b9f17a41,,,ACTIVE,NONE,55,50e03e76169ac25543046e4279b58acd4a80d06f65ec270206b6d7d7649bfed7
9193c135425a11483c75ec4323c07f4480f43a80b57e9f39ca47b4ccd1061128,1.0,1.0,ACTIVE,Regularly,24,cde633c4b5661700ceffc0bcf7d79bf6542a758e6cb37b49d8a67f44da782719
91c5600384b1a5fefcc52d2f44a970c3f2e31213b5e38585f0ab352bd3359224,1.0,1.0,ACTIVE,Regularly,29,163ff5c18e1e4fcb5ddf0708f9e789bd286daa524cd75285bd1079176596530a
91f36ce7bbe378a4aff1e0026da4919b1a3b6c8e6903fe7a0b387ba5ec36083c,,,ACTIVE,NONE,27,27d55801b4a23f0c43a810421ddee877f5999bd408a7d971914d187048361097
921b0e1734b3bca12db71338b18033ff5d446fa84a5e3e1446fe7b7ab8ac5c8a,,,ACTIVE,NONE,30,1e2d55ea8e784ac3ed067ac561eeb2d660399067451121fe15d574c1fba60c99
9244f5b3879d74604c18a94b7773143317297e5177232a2e3ee9062686544235,1.0,1.0,ACTIVE,Regularly,25,5d1b1f2bc4123774ff43b741da727dac9f3efabab7e59f36a2c4b6b26cdb689f
9270b5ce61a2c05236b1bd223c35de9dfb675966d73199601a4f99051eb68298,1.0,1.0,ACTIVE,Regularly,28,53172d1b262bcafdebfdc3cb5d0499de2570a868cb8bff7c3015b55c5c87a9e0
928211cf10ee7f604e2dba484b58126e653e38f78a03c27dade8973c77282996,,,ACTIVE,NONE,21,aaab6124504fc83005d9b632a960c65be9262ab6c7dc19f5f86bca4ac63b3de7
9297c0cf81f6c18fa3e680aa2a13899265cff0dd1b66277e3fc7e9b6fef855e9,,,ACTIVE,NONE,32,bc46ce5490305c44582f0f6a104ec93383f2f9e9bb79e9eb5c6a8d71bc1572ee
92cd8e0ec2f25df69860c6d5c0e83eeefa9218a3e5f64053b3367e9a81cf03c0,1.0,1.0,ACTIVE,Regularly,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
92e5af0b5e79cdbedd8aaab47d603079a7138c6546a2665a8750fe2f345bfde5,,,ACTIVE,NONE,50,15d0fe5c7775bf9e3a6fe95603b4efab12eb4c27be4a5dce93b2a273f0845d26
935c828559dff041d7631f5e9f04cddb6d254a7cc101e462bb25d858658ab03e,,,ACTIVE,NONE,55,fb4081fd95dd8c11fd7b6de2776a0851b5a4311cf6d2ea2adb2692aa68604fc4
939f1f24cd4f802504efcd4ade532594809bd6888c88ed852e7e286756fc8440,,,ACTIVE,NONE,28,4dbbb9761977b8e02a9a4a9910fae6c9c396a0423eb361886a0d12aad4965fd2
93a9d93ad6f063d53e2f1a904e6674678f3e6817c9d2f4c9547d74e133b1c498,1.0,,ACTIVE,NONE,32,e849f09663d4bcc33627542a6cbf3f34a8b3182bc54bb730ed54fb021b1a4e00
93cbf0d3148b3d400780265283b28f3463fa34467237547a18d6b90d454df43f,,,ACTIVE,NONE,31,d0e3e610e276e9049d66ff73924405363195fd711b206f4f7830982b14262f25
93f89b69c411fc5546d764ce992a47200871a8122cc8af1a0e84523fa9b20041,,,ACTIVE,NONE,56,08e3dcfa98221637c9cef6e2ee7b3da79de9c7b2518bed5b545bbbde35faea0f
9410281dbe431bab3585c283f95cfdfb22dcbdf340043af68c15e9193030fad5,1.0,1.0,ACTIVE,Regularly,22,aa9771efe1c850ebd437b11c86dc280120f90ae0369e5b5b978ff27f95871878
942ba004a43fb1c941e7015543a5833a9524970ddee5aa51aa8ce2031d2e9f19,,,ACTIVE,NONE,30,103b175e9ca167b777ce39d1494522a68cb3c2996583909ad4c29276bbda7d46
944c08a92563fbe8cc8a53756a13b8ca2f7af422d422a4ddced7e5dd02008aaa,,,ACTIVE,NONE,26,3ba7c6ce667baf59dd5b1005d9baaea2635569e37e1c8ccf2a32ba53372cb262
94751ad64747c89e2f073587838c635649d3d79660eb62428e4d1a01598d4789,1.0,1.0,ACTIVE,Regularly,20,b7b60d0e7ee7c9d4fbb4ed26733799ebe99df8a6b480330cc89500a9f4163e2b
94b8763211db382a76bf8dd03fa63f079d94a99242f7f49cea8ad2987c25fde0,1.0,1.0,ACTIVE,Regularly,17,d9aa43e0b4b048a54abc8d1572bd4716e943fdb711444c4ca8d9d4a061266c15
94ebb33a6e1b3d8b4dcddb5abb0209f68cfe3d1563bb0f113fe282d30ab17961,,,ACTIVE,NONE,20,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
94efdf52688e8e1d306752b00e16b48a04c3a677f44fdea4b4d75ebf0ee9183e,1.0,1.0,ACTIVE,Regularly,19,0645f6f96707a1b7d47a2cf834352264166091495710004c4f3968d772bd515d
94fa5ce37b8f041f14ceef9940c2a0243864701dca6b704bde3b5217a7646091,,,ACTIVE,NONE,35,657c69c7473efe53c1ca8c7e24cd1b851fedaf9cbc7dec9288d93a89c00ec72f
952530dbf3b949437a0cdc53eb27ead923002bee5807d18f0b57e16624de02e2,,,ACTIVE,NONE,26,ca7a5299a9bf7c4b0388036d6199404620ec42c460051f8cb29e9778b971e774
954397e5632a0bebf4616900519ceca0f2346aa6a9c4e97db6bc931ae67765be,,,ACTIVE,NONE,24,310fef573f80a4662648c6ccd944605aa559d1fd54fe34c6866b15d097290bf2
9549e2d372372b2da2fd25eaa46139a080c26b2c343aa8006f0513f416670234,1.0,1.0,ACTIVE,Regularly,44,314ebd4c81235e6feb78f7d7b7830605b6d8cc8eb1ff9bb16a0cc2969f7b6ca2
